iso_code	date	total_cases	total_deaths	total_cases_per_million	total_deaths_per_million	new_cases	new_deaths	new_deaths_per_million	new_cases_per_million	stringency_index	hospital_beds_per_1k	health_expenditure(%ofGDP)	HealthExpenseperGDP	diabetes_prevalence	cvd_death_rate	total_smokers	gdp_per_capita	HDI	median_age	aged_65_older	population_density	population	log_population	Lineage	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
MEX	2020-02-29	5.0	0.0	0.039	0.0	5.0	0.0	0.0	0.04	2.78	1.38	5.52	5.457	13.06	152.783	13.7	17336.468	0.767	29.3	6.857	66.444	128932753.0	18.675	A.1	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	0.0	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MEX	2020-03-31	2439.0	125.0	18.917	0.969	2434.0	125.0	0.97	18.879	55.95	1.38	5.52	5.457	13.06	152.783	13.7	17336.468	0.767	29.3	6.857	66.444	128932753.0	18.675	A.1	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	0.0	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MEX	2020-04-30	27634.0	2704.0	214.329	20.972	25195.0	2579.0	20.001	273.595	85.45	1.38	5.52	5.457	13.06	152.783	13.7	17336.468	0.767	29.3	6.857	66.444	128932753.0	18.675	A.1	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	1963.2	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
MEX	2020-05-31	65856.0	7179.0	510.778	55.68	38222.0	4475.0	34.708	296.451	85.45	1.38	5.52	5.457	13.06	152.783	13.7	17336.468	0.767	29.3	6.857	66.444	128932753.0	18.675	A.1	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	99.7	4411.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3004.0	73.5169	Mexico	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NPL	2020-01-31	1.0	0.0	0.034	0.0	1.0	0.0	0.0	0.034	11.11	0.3	5.55	135.5756	7.26	260.797	24.1	2442.804	0.579	25.0	5.809	204.43	29136808.0	17.188	B.2, B.1.1, B	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-02-29	1.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	11.11	0.3	5.55	135.5756	7.26	260.797	24.1	2442.804	0.579	25.0	5.809	204.43	29136808.0	17.188	B.2, B.1.1, B	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-03-31	9.0	0.0	0.309	0.0	8.0	0.0	0.0	0.274	95.24	0.3	5.55	135.5756	7.26	260.797	24.1	2442.804	0.579	25.0	5.809	204.43	29136808.0	17.188	B.2, B.1.1, B	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-04-30	99.0	0.0	3.398	0.0	90.0	0.0	0.0	3.089	95.24	0.3	5.55	135.5756	7.26	260.797	24.1	2442.804	0.579	25.0	5.809	204.43	29136808.0	17.188	B.2, B.1.1, B	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NPL	2020-05-31	584.0	3.0	20.043	0.103	485.0	3.0	0.102	16.649	0.0	0.3	5.55	135.5756	7.26	260.797	24.1	2442.804	0.579	25.0	5.809	204.43	29136808.0	17.188	B.2, B.1.1, B	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Nepal	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NLD	2020-02-29	128.0	1.0	7.47	0.058	128.0	1.0	0.058	7.471	0.0	3.32	10.1	9.941	5.29	109.361	25.05	48472.545	0.934	43.2	18.779	508.544	17134873.0	16.657	B.2, B.1.1, B	100.0	1299.0	99.9125	4650.3125	99.9917	14268.25	100.0	3753.0	100.0	2284.0	99.9375	2230.125	100.0	601.0	99.9583	1437.9167	100.0	821.0	100.0	1032.0	100.0	90.0	99.936	6990.256	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9396	9379.9583	99.8833	2071.5417	100.0	550.0	99.8661	1664.3214	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8304	3008.875	0.0	Netherlands	1.0	0.0	1.0	1.0	0.0	1.0	0.0
NLD	2020-03-31	18803.0	1867.0	970.36	108.959	18675.0	1866.0	108.9	1080.638	77.51	3.32	10.1	9.941	5.29	109.361	25.05	48472.545	0.934	43.2	18.779	508.544	17134873.0	16.657	B.1, B.1.8, B.1.1	99.9952	1298.9249	99.9327	4651.6029	99.9898	14268.1156	99.9969	3752.8634	99.9973	2283.9364	99.9313	2230.2028	100.0	601.0	99.9949	1438.9083	100.0	821.0	99.9856	1031.8438	100.0	90.0	99.9273	6988.891	99.9676	4435.9969	99.9925	3987.6889	99.9703	2534.345	99.9928	2221.7735	99.921	9377.8863	99.8676	2070.997	99.9878	549.8893	99.9067	1665.1571	100.0	465.0	99.9956	900.9231	99.9504	339.8376	99.9796	918.6784	99.8689	3010.2429	186500.0	Netherlands	0.0	0.0	1.0	1.0	0.0	0.0	0.0
NLD	2020-04-30	41319.0	5204.0	2411.398	303.708	22516.0	3337.0	182.456	1293.77	84.65	3.32	10.1	9.941	5.29	109.361	25.05	48472.545	0.934	43.2	18.779	508.544	17134873.0	16.657	B.1, B.1.8, B.1.1	99.9952	1298.9249	99.9327	4651.6029	99.9898	14268.1156	99.9969	3752.8634	99.9973	2283.9364	99.9313	2230.2028	100.0	601.0	99.9949	1438.9083	100.0	821.0	99.9856	1031.8438	100.0	90.0	99.9273	6988.891	99.9676	4435.9969	99.9925	3987.6889	99.9703	2534.345	99.9928	2221.7735	99.921	9377.8863	99.8676	2070.997	99.9878	549.8893	99.9067	1665.1571	100.0	465.0	99.9956	900.9231	99.9504	339.8376	99.9796	918.6784	99.8689	3010.2429	78.8317	Netherlands	0.0	0.0	1.0	1.0	0.0	0.0	0.0
NLD	2020-05-31	45064.0	5811.0	2629.958	339.133	3745.0	607.0	35.426	218.559	76.71	3.32	10.1	9.941	5.29	109.361	25.05	48472.545	0.934	43.2	18.779	508.544	17134873.0	16.657	B.1, B.1.8, B.1.1	99.9952	1298.9249	99.9327	4651.6029	99.9898	14268.1156	99.9969	3752.8634	99.9973	2283.9364	99.9313	2230.2028	100.0	601.0	99.9949	1438.9083	100.0	821.0	99.9856	1031.8438	100.0	90.0	99.9273	6988.891	99.9676	4435.9969	99.9925	3987.6889	99.9703	2534.345	99.9928	2221.7735	99.921	9377.8863	99.8676	2070.997	99.9878	549.8893	99.9067	1665.1571	100.0	465.0	99.9956	900.9231	99.9504	339.8376	99.9796	918.6784	99.8689	3010.2429	-81.81	Netherlands	0.0	0.0	1.0	1.0	0.0	0.0	0.0
NZL	2020-02-29	5.0	0.0	1.037	0.0	5.0	0.0	0.0	1.035	19.44	2.61	9.17	9.341	8.08	128.797	16.021	36085.843	0.921	37.9	15.322	18.206	4822233.0	15.389	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NZL	2020-03-31	943.0	1.0	195.553	0.207	938.0	1.0	0.207	194.513	97.35	2.61	9.17	9.341	8.08	128.797	16.021	36085.843	0.921	37.9	15.322	18.206	4822233.0	15.389	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NZL	2020-04-30	1139.0	21.0	236.198	4.355	196.0	20.0	4.144	40.645	97.35	2.61	9.17	9.341	8.08	128.797	16.021	36085.843	0.921	37.9	15.322	18.206	4822233.0	15.389	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	1900.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NZL	2020-05-31	1154.0	21.0	239.308	4.355	15.0	0.0	0.0	3.109	38.49	2.61	9.17	9.341	8.08	128.797	16.021	36085.843	0.921	37.9	15.322	18.206	4822233.0	15.389	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	New Zealand	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NOR	2020-02-29	113.0	0.0	20.844	0.0	113.0	0.0	0.0	20.844	11.11	3.6	10.45	10.182	5.31	114.316	22.25	64800.057	0.954	39.7	16.821	14.462	5421242.0	15.506	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Norway	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NOR	2020-03-31	5755.0	59.0	960.665	10.883	5642.0	59.0	10.883	1040.721	75.66	3.6	10.45	10.182	5.31	114.316	22.25	64800.057	0.954	39.7	16.821	14.462	5421242.0	15.506	B.1.5	99.9625	1298.5625	99.8875	4650.9375	99.975	14265.4375	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.9125	1031.125	100.0	90.0	99.9	6985.0	99.9625	4436.0	100.0	3988.0	99.9625	2532.875	100.0	2222.0	99.8875	9375.0	99.775	2070.0625	100.0	550.0	99.8594	1664.1875	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9594	3013.7188	0.0	Norway	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NOR	2020-04-30	7953.0	209.0	1467.007	38.552	2198.0	150.0	27.67	539.58	71.69	3.6	10.45	10.182	5.31	114.316	22.25	64800.057	0.954	39.7	16.821	14.462	5421242.0	15.506	B.1.5	99.9625	1298.5625	99.8875	4650.9375	99.975	14265.4375	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.9125	1031.125	100.0	90.0	99.9	6985.0	99.9625	4436.0	100.0	3988.0	99.9625	2532.875	100.0	2222.0	99.8875	9375.0	99.775	2070.0625	100.0	550.0	99.8594	1664.1875	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9594	3013.7188	154.2373	Norway	0.0	0.0	0.0	1.0	0.0	0.0	0.0
NOR	2020-05-31	8309.0	235.0	1532.675	43.348	356.0	26.0	4.794	135.391	58.07	3.6	10.45	10.182	5.31	114.316	22.25	64800.057	0.954	39.7	16.821	14.462	5421242.0	15.506	B.1.5	99.9625	1298.5625	99.8875	4650.9375	99.975	14265.4375	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	99.9125	1031.125	100.0	90.0	99.9	6985.0	99.9625	4436.0	100.0	3988.0	99.9625	2532.875	100.0	2222.0	99.8875	9375.0	99.775	2070.0625	100.0	550.0	99.8594	1664.1875	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9594	3013.7188	-82.6667	Norway	0.0	0.0	0.0	1.0	0.0	0.0	0.0
PAK	2020-02-29	6.0	0.0	0.027	0.0	6.0	0.0	0.0	0.028	27.38	0.6	2.9	146.0065	8.35	423.031	22.45	5034.708	0.56	23.5	4.495	255.573	220892331.0	19.213	B.4	100.0	1299.0	99.7	4636.0	100.0	14269.0	99.8	3739.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Pakistan	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PAK	2020-03-31	3864.0	54.0	17.493	0.244	3858.0	54.0	0.247	17.467	94.18	0.6	2.9	146.0065	8.35	423.031	22.45	5034.708	0.56	23.5	4.495	255.573	220892331.0	19.213	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.0	3691.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	98.7	3921.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Pakistan	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAK	2020-04-30	24073.0	564.0	108.981	2.553	20209.0	510.0	2.311	91.491	94.71	0.6	2.9	146.0065	8.35	423.031	22.45	5034.708	0.56	23.5	4.495	255.573	220892331.0	19.213	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.0	3691.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	98.7	3921.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	844.4444	Pakistan	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAK	2020-05-31	54601.0	1133.0	247.184	5.129	30528.0	569.0	2.576	197.36	82.02	0.6	2.9	146.0065	8.35	423.031	22.45	5034.708	0.56	23.5	4.495	255.573	220892331.0	19.213	B	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.0	3691.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	98.7	3921.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	11.5686	Pakistan	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PER	2020-02-29	1.0	0.0	0.03	0.0	1.0	0.0	0.0	0.03	13.89	1.6	5.0	611.8353	5.95	85.755	4.8	12236.706	0.759	29.1	7.151	25.129	32971846.0	17.311	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PER	2020-03-31	2561.0	92.0	77.672	2.79	2560.0	92.0	2.792	77.645	96.03	1.6	5.0	611.8353	5.95	85.755	4.8	12236.706	0.759	29.1	7.151	25.129	32971846.0	17.311	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PER	2020-04-30	54817.0	1533.0	1662.54	46.494	52256.0	1441.0	43.706	1389.263	96.03	1.6	5.0	611.8353	5.95	85.755	4.8	12236.706	0.759	29.1	7.151	25.129	32971846.0	17.311	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	1466.3043	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PER	2020-05-31	115754.0	3373.0	3510.692	98.387	60937.0	1840.0	55.806	2479.646	97.35	1.6	5.0	611.8353	5.95	85.755	4.8	12236.706	0.759	29.1	7.151	25.129	32971846.0	17.311	B.1.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.8	3748.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	27.6891	Peru	0.0	0.0	1.0	1.0	0.0	0.0	0.0
PHL	2020-01-31	3.0	1.0	0.027	0.009	3.0	1.0	0.009	0.027	19.44	1.0	4.45	338.1639	7.07	37.044	25.75	7599.188	0.712	25.2	4.803	351.873	109581085.0	18.512	B.6	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	0.0	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-02-29	5.0	1.0	0.046	0.009	2.0	0.0	0.0	0.018	26.59	1.0	4.45	338.1639	7.07	37.044	25.75	7599.188	0.712	25.2	4.803	351.873	109581085.0	18.512	B.6	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-100.0	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-03-31	3660.0	163.0	33.4	1.487	3655.0	162.0	1.477	33.356	97.22	1.0	4.45	338.1639	7.07	37.044	25.75	7599.188	0.712	25.2	4.803	351.873	109581085.0	18.512	B.6	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	0.0	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-04-30	10004.0	658.0	91.293	6.005	6344.0	495.0	4.519	57.896	97.22	1.0	4.45	338.1639	7.07	37.044	25.75	7599.188	0.712	25.2	4.803	351.873	109581085.0	18.512	B.6	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	205.5556	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PHL	2020-05-31	13777.0	863.0	125.724	7.875	3773.0	205.0	1.871	34.431	11.11	1.0	4.45	338.1639	7.07	37.044	25.75	7599.188	0.712	25.2	4.803	351.873	109581085.0	18.512	B.6	100.0	1299.0	100.0	4656.0	99.9	14255.5	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6991.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2062.0	100.0	550.0	99.75	1661.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8	3002.0	-58.5859	Philippines	0.0	0.0	0.0	0.0	1.0	0.0	0.0
POL	2020-02-29	5.0	0.0	0.132	0.0	5.0	0.0	0.0	0.132	11.11	6.62	6.54	6.288	5.91	227.331	28.05	27216.445	0.872	41.8	16.763	124.027	37846605.0	17.449	B.2.2	100.0	1299.0	99.9581	4653.947	99.9689	14265.6616	99.9667	3751.8333	100.0	2284.0	99.95	2230.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9306	6989.6111	100.0	4438.0	100.0	3988.0	99.9833	2534.5	100.0	2222.0	99.8808	9374.3384	99.7828	2068.6439	100.0	550.0	100.0	1667.0	100.0	465.0	99.9515	900.4546	100.0	340.0	99.8667	916.6667	99.9546	3012.9242	0.0	Poland	0.0	0.0	0.0	1.0	0.0	0.0	0.0
