iso_code	date	new_cases	stringency_index	HealthExpenseperGDP	total_smokers	gdp_per_capita	aged_65_older	population_density	log_population	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
IRL	2020-02-29	18.0	11.11	7.095	22.15	67335.293	13.928	69.874	15.412	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	100.0	2074.0	100.0	550.0	99.75	1662.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	0.0	Ireland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
IRL	2020-03-31	5346.0	57.4	7.095	22.15	67335.293	13.928	69.874	15.412	100.0	1299.0	100.0	4656.0	99.95	14266.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.85	6980.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Ireland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
IRL	2020-04-30	16884.0	91.8	7.095	22.15	67335.293	13.928	69.874	15.412	100.0	1299.0	100.0	4656.0	99.95	14266.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.85	6980.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	590.2299	Ireland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
IRL	2020-05-31	2334.0	0.0	7.095	22.15	67335.293	13.928	69.874	15.412	100.0	1299.0	100.0	4656.0	99.95	14266.5	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.85	6980.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	-80.9326	Ireland	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ISR	2019-12-31	0.0	0.0	7.463	30.25	33132.32	11.733	402.606	15.974	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6981.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Israel	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ISR	2020-02-29	19.0	19.44	7.463	30.25	33132.32	11.733	402.606	15.974	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6981.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Israel	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ISR	2020-03-31	8885.0	86.77	7.463	30.25	33132.32	11.733	402.606	15.974	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6981.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Israel	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ISR	2020-04-30	7406.0	90.21	7.463	30.25	33132.32	11.733	402.606	15.974	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6981.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	219.2982	Israel	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ISR	2020-05-31	380.0	19.44	7.463	30.25	33132.32	11.733	402.606	15.974	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6981.3333	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-78.022	Israel	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ITA	2020-01-31	3.0	19.44	8.813	24.0	35220.084	23.021	205.859	17.918	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Italy	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ITA	2020-02-29	4633.0	35.32	8.813	24.0	35220.084	23.021	205.859	17.918	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9	3011.8	0.0	Italy	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ITA	2020-03-31	127911.0	93.25	8.813	24.0	35220.084	23.021	205.859	17.918	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	8188.3249	Italy	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ITA	2020-04-30	81910.0	94.58	8.813	24.0	35220.084	23.021	205.859	17.918	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	-19.4084	Italy	0.0	0.0	1.0	1.0	0.0	0.0	0.0
ITA	2020-05-31	14870.0	68.78	8.813	24.0	35220.084	23.021	205.859	17.918	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.75	3005.5	-76.8143	Italy	0.0	0.0	1.0	1.0	0.0	0.0	0.0
JAM	2020-03-31	60.0	76.525	490.7949	17.9	8193.571	9.684	266.879	14.901	100.0	1299.0	99.79	4645.8	99.98	14267.8	100.0	3753.0	100.0	2284.0	99.71	2223.7	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.97	6994.8	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.97	9383.0	99.6	2064.2	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Jamaica	0.0	1.0	0.0	1.0	0.0	0.0	0.0
JAM	2020-04-30	419.0	80.42	490.7949	17.9	8193.571	9.684	266.879	14.901	100.0	1299.0	99.79	4645.8	99.98	14267.8	100.0	3753.0	100.0	2284.0	99.71	2223.7	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.97	6994.8	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.97	9383.0	99.6	2064.2	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	100.0	Jamaica	0.0	1.0	0.0	1.0	0.0	0.0	0.0
JAM	2020-05-31	72.0	74.2	490.7949	17.9	8193.571	9.684	266.879	14.901	100.0	1299.0	99.79	4645.8	99.98	14267.8	100.0	3753.0	100.0	2284.0	99.71	2223.7	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.97	6994.8	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.97	9383.0	99.6	2064.2	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	Jamaica	0.0	1.0	0.0	1.0	0.0	0.0	0.0
JPN	2020-01-31	25.0	2.78	10.918	22.15	39002.223	27.049	347.778	18.656	99.45	1290.5625	100.0	4656.0	99.9875	14268.0	100.0	3753.0	100.0	2284.0	99.9625	2231.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	99.975	3986.25	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.95	2072.875	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.7	913.75	99.975	3014.875	0.0	Japan	0.0	0.0	0.0	0.0	0.0	0.0	1.0
JPN	2020-02-29	383.0	26.59	10.918	22.15	39002.223	27.049	347.778	18.656	99.973	1298.4683	100.0	4656.0	99.9927	14268.4052	99.9967	3752.8584	100.0	2284.0	99.6968	2222.8413	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9825	6997.9386	100.0	4438.0	99.9909	3987.5887	100.0	2535.0	99.9956	2221.8551	99.9952	9385.5886	99.9933	2073.8099	100.0	550.0	100.0	1667.0	99.6674	463.3406	100.0	901.0	100.0	340.0	100.0	919.0	99.9968	3015.8894	0.0	Japan	0.0	0.0	0.0	0.0	1.0	0.0	0.0
JPN	2020-03-31	3409.0	44.71	10.918	22.15	39002.223	27.049	347.778	18.656	100.0	1299.0	100.0	4656.0	99.9929	14268.2143	100.0	3753.0	100.0	2284.0	99.9786	2231.2143	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9036	6985.7857	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9036	9376.5714	99.919	2072.5833	99.9071	549.1429	100.0	1667.0	100.0	465.0	99.9429	899.7143	100.0	340.0	100.0	919.0	99.7	3003.4286	1133.3333	Japan	0.0	0.0	0.0	0.0	1.0	0.0	0.0
JPN	2020-04-30	11646.0	53.3	10.918	22.15	39002.223	27.049	347.778	18.656	99.8	1295.6667	100.0	4656.0	100.0	14269.0	99.9333	3751.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8667	9372.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	536.4865	Japan	0.0	0.0	1.0	1.0	0.0	0.0	0.0
JPN	2020-05-31	1087.0	43.79	10.918	22.15	39002.223	27.049	347.778	18.656	99.8	1295.6667	100.0	4656.0	100.0	14269.0	99.9333	3751.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8667	9372.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	-42.8875	Japan	0.0	0.0	1.0	1.0	0.0	0.0	0.0
JOR	2020-02-29	1.0	0.0	677.0042	40.45	8337.49	3.81	109.285	16.138	100.0	1299.0	99.94	4652.97	99.975	14266.45	100.0	3753.0	100.0	2284.0	99.842	2227.16	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.956	6992.84	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.942	9380.16	99.786	2068.04	100.0	550.0	100.0	1667.0	100.0	465.0	96.2	865.75	100.0	340.0	99.84	916.2	99.772	3005.48	0.0	Jordan	1.0	0.0	0.0	0.0	0.0	0.0	0.0
JOR	2020-03-31	348.0	100.0	677.0042	40.45	8337.49	3.81	109.285	16.138	100.0	1299.0	99.94	4652.97	99.975	14266.45	100.0	3753.0	100.0	2284.0	99.842	2227.16	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.956	6992.84	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.942	9380.16	99.786	2068.04	100.0	550.0	100.0	1667.0	100.0	465.0	96.2	865.75	100.0	340.0	99.84	916.2	99.772	3005.48	0.0	Jordan	1.0	0.0	0.0	0.0	0.0	0.0	0.0
JOR	2020-04-30	124.0	94.18	677.0042	40.45	8337.49	3.81	109.285	16.138	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-50.0	Jordan	0.0	1.0	0.0	1.0	0.0	0.0	0.0
JOR	2020-05-31	231.0	72.48	677.0042	40.45	8337.49	3.81	109.285	16.138	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	Jordan	0.0	1.0	0.0	1.0	0.0	0.0	0.0
KAZ	2020-03-31	670.0	76.2	752.9399	26.6	24055.588	69.91	6.681	16.748	100.0	1299.0	99.85	4646.0	99.95	14254.5	99.9	3747.5	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	99.9	4433.5	99.95	3986.25	100.0	2535.0	100.0	2222.0	99.95	9381.0	100.0	2074.0	100.0	550.0	99.875	1664.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.825	3007.5	0.0	Kazakhstan	0.0	0.0	1.0	1.0	0.0	0.0	0.0
KAZ	2020-04-30	3832.0	84.14	752.9399	26.6	24055.588	69.91	6.681	16.748	100.0	1299.0	99.8	4647.0	100.0	14269.0	99.8	3746.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3003.0	300.0	Kazakhstan	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KAZ	2020-05-31	3820.0	76.2	752.9399	26.6	24055.588	69.91	6.681	16.748	100.0	1299.0	99.8	4647.0	100.0	14269.0	99.8	3746.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.2	905.0	99.8	3003.0	-79.1667	Kazakhstan	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KWT	2020-02-29	58.0	13.89	3466.5654	16.001	65530.537	2.345	232.128	15.267	100.0	1299.0	99.65	4641.5	100.0	14269.0	99.9	3747.5	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6996.5	100.0	4438.0	100.0	3988.0	99.85	2531.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Kuwait	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KWT	2020-03-31	607.0	83.6	3466.5654	16.001	65530.537	2.345	232.128	15.267	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Kuwait	0.0	0.0	1.0	1.0	0.0	0.0	0.0
KWT	2020-04-30	5624.0	90.49	3466.5654	16.001	65530.537	2.345	232.128	15.267	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	4000.0	Kuwait	0.0	0.0	1.0	1.0	0.0	0.0	0.0
KWT	2020-05-31	14175.0	100.0	3466.5654	16.001	65530.537	2.345	232.128	15.267	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	158.5366	Kuwait	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LVA	2020-02-29	1.0	9.92	58.66	36.6	25063.846	19.754	31.212	14.45	100.0	1299.0	99.9583	4653.6417	99.9808	14266.6333	99.9933	3752.7	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	99.9625	820.5417	99.9708	1031.625	100.0	90.0	99.9025	6986.0167	99.9867	4437.2667	99.9833	3987.375	100.0	2535.0	100.0	2222.0	99.8917	9375.4167	99.9733	2073.5333	100.0	550.0	99.9833	1666.6667	100.0	465.0	100.0	901.0	99.9233	339.5667	99.9667	918.4583	99.6517	3001.1	0.0	Latvia	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LVA	2020-03-31	541.0	9.92	58.66	36.6	25063.846	19.754	31.212	14.45	100.0	1299.0	99.9583	4653.6417	99.9808	14266.6333	99.9933	3752.7	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	99.9625	820.5417	99.9708	1031.625	100.0	90.0	99.9025	6986.0167	99.9867	4437.2667	99.9833	3987.375	100.0	2535.0	100.0	2222.0	99.8917	9375.4167	99.9733	2073.5333	100.0	550.0	99.9833	1666.6667	100.0	465.0	100.0	901.0	99.9233	339.5667	99.9667	918.4583	99.6517	3001.1	0.0	Latvia	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LVA	2020-04-30	358.0	9.92	58.66	36.6	25063.846	19.754	31.212	14.45	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.925	2280.5	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.875	6983.5625	100.0	4438.0	99.9	3981.0	100.0	2535.0	100.0	2222.0	99.8438	9369.8125	99.925	2072.3125	100.0	550.0	99.8438	1660.75	100.0	465.0	100.0	901.0	99.8562	338.3125	100.0	919.0	99.5562	2998.0625	1500.0	Latvia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LVA	2020-05-31	146.0	9.92	58.66	36.6	25063.846	19.754	31.212	14.45	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.925	2280.5	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.875	6983.5625	100.0	4438.0	99.9	3981.0	100.0	2535.0	100.0	2222.0	99.8438	9369.8125	99.925	2072.3125	100.0	550.0	99.8438	1660.75	100.0	465.0	100.0	901.0	99.8562	338.3125	100.0	919.0	99.5562	2998.0625	-68.75	Latvia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
LBN	2020-02-29	24.0	21.03	1096.1403	38.2	13367.565	8.514	594.561	15.736	100.0	1299.0	99.75	4642.0	99.95	14266.0	99.9	3747.5	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.9	2072.25	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.875	3010.75	0.0	Lebanon	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LBN	2020-03-31	519.0	89.41	1096.1403	38.2	13367.565	8.514	594.561	15.736	100.0	1299.0	99.9	4649.3333	99.9667	14265.0	97.8667	3656.6667	100.0	2284.0	99.9	2229.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9333	6989.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9375.6667	99.6333	2066.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Lebanon	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LBN	2020-04-30	209.0	89.41	1096.1403	38.2	13367.565	8.514	594.561	15.736	100.0	1299.0	99.9	4649.3333	99.9667	14265.0	97.8667	3656.6667	100.0	2284.0	99.9	2229.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9333	6989.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9375.6667	99.6333	2066.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-68.4211	Lebanon	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LBN	2020-05-31	347.0	84.12	1096.1403	38.2	13367.565	8.514	594.561	15.736	100.0	1299.0	99.9	4649.3333	99.9667	14265.0	97.8667	3656.6667	100.0	2284.0	99.9	2229.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9333	6989.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9375.6667	99.6333	2066.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-83.3333	Lebanon	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LTU	2020-02-29	1.0	0.0	6.805	30.15	29524.265	19.002	45.135	14.817	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Lithuania	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LTU	2020-03-31	842.0	0.0	6.805	30.15	29524.265	19.002	45.135	14.817	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Lithuania	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LTU	2020-04-30	585.0	0.0	6.805	30.15	29524.265	19.002	45.135	14.817	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	142.8571	Lithuania	1.0	0.0	0.0	0.0	0.0	0.0	0.0
