iso_code	date	new_cases	stringency_index	HealthExpenseperGDP	total_smokers	gdp_per_capita	aged_65_older	population_density	log_population	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
FRA	2020-04-26	6865.0	89.41	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-34.7919	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-05-03	7875.0	89.41	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-27.7726	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-05-10	3437.0	83.46	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-14.0	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-05-17	2515.0	19.44	11.177	27.7	38605.671	19.718	122.578	17.994	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-48.3121	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-02-23	3.0	19.44	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4646.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GEO	2020-03-01	9.0	41.67	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.9	3749.5	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6987.5	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2068.5	100.0	550.0	99.75	1662.0	100.0	465.0	100.0	901.0	100.0	340.0	99.6	912.0	99.65	2999.0	0.0	Georgia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
GEO	2020-03-08	18.0	47.48	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.85	4647.0	100.0	14269.0	100.0	3753.0	99.9625	2282.875	99.8875	2228.625	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9375	6990.25	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8875	9374.25	99.75	2068.125	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-03-15	19.0	61.37	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-03-22	36.0	91.01	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-03-29	72.0	100.0	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-05	85.0	100.0	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-12	146.0	100.0	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	-66.6667	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-19	68.0	100.0	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-26	126.0	94.18	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	200.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-03	44.0	94.18	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-33.3333	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-10	69.0	94.18	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-17	33.0	7.14	740.626	31.7	9745.079	14.864	65.032	15.199	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-01-26	8.0	7.14	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	99.9667	14267.3333	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-02	5.0	7.14	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	99.9	14264.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-09	2.0	11.11	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	99.9	14264.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-16	0.0	11.11	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	99.9	14264.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-23	96.0	19.05	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	99.7	2277.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5	2995.0	0.0	Germany	0.0	0.0	1.0	1.0	0.0	0.0	0.0
DEU	2020-03-01	736.0	28.97	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	99.5	1657.0	100.0	465.0	100.0	901.0	93.0	314.0	100.0	919.0	99.5	2995.0	0.0	Germany	0.0	0.0	1.0	1.0	0.0	0.0	0.0
DEU	2020-03-08	2948.0	37.57	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.95	4653.7	99.9967	14268.7667	100.0	3753.0	100.0	2284.0	99.9533	2230.6667	100.0	601.0	100.0	1439.0	99.94	820.4	100.0	1032.0	100.0	90.0	99.8867	6983.9333	99.9867	4437.6	100.0	3988.0	99.98	2534.0667	100.0	2222.0	99.9067	9376.6667	99.9333	2072.5667	100.0	550.0	99.7333	1661.6667	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6267	3000.5	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-03-15	17668.0	57.02	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.931	4652.7857	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.95	2230.5714	100.0	601.0	100.0	1439.0	100.0	821.0	99.9667	1031.5714	100.0	90.0	99.9	6985.3571	99.9857	4437.5714	100.0	3988.0	99.9	2531.6429	100.0	2222.0	99.9071	9376.7143	99.8762	2071.5476	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.6905	3003.0	637.5	Germany	0.0	0.0	1.0	1.0	0.0	0.0	0.0
DEU	2020-03-22	31084.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.9083	4651.75	99.975	14267.25	100.0	3753.0	100.0	2284.0	99.9417	2230.3333	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.925	6988.5	99.95	4435.5	100.0	3988.0	99.875	2530.8333	100.0	2222.0	99.9167	9377.5	99.8333	2070.0833	100.0	550.0	99.9167	1665.1667	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7583	3006.25	445.7627	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-03-29	39167.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.9333	4653.0	99.9833	14268.0	100.0	3753.0	100.0	2284.0	99.9	2229.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9083	6986.1667	100.0	4438.0	100.0	3988.0	99.9375	2533.0417	99.9875	2221.2917	99.9	9375.4167	99.8667	2071.3333	100.0	550.0	99.875	1664.5	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.7708	3006.375	195.9627	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-04-05	28765.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.9333	4653.0	99.9917	14267.8333	99.9833	3752.3333	100.0	2284.0	99.975	2231.25	100.0	601.0	100.0	1439.0	100.0	821.0	99.825	1029.4167	100.0	90.0	99.9083	6986.1667	99.9833	4437.25	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9375.8333	99.8	2070.25	100.0	550.0	100.0	1667.0	100.0	465.0	99.9333	900.25	100.0	340.0	100.0	919.0	99.9083	3010.0	39.6642	Germany	1.0	0.0	1.0	1.0	0.0	0.0	0.0
DEU	2020-04-12	19418.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.8667	4650.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	21.7881	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-04-19	14278.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.8667	4650.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-16.9648	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-04-26	8321.0	74.61	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.8667	4650.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-25.0371	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-05-03	6722.0	68.26	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.8667	4650.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-26.0654	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-05-10	5137.0	68.26	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.8667	4650.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-30.429	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-05-17	3926.0	11.11	11.229	30.35	45229.245	21.453	237.016	18.244	100.0	1299.0	99.8667	4650.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-35.8382	Germany	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GRC	2020-02-23	7.0	15.08	7.846	42.65	24574.382	20.396	83.479	16.16	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Greece	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GRC	2020-03-01	59.0	26.99	7.846	42.65	24574.382	20.396	83.479	16.16	100.0	1299.0	99.9333	4651.3333	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.9	2229.0	100.0	601.0	99.8333	1435.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6986.6667	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9333	9379.3333	99.4	2056.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRC	2020-03-08	162.0	41.8	7.846	42.65	24574.382	20.396	83.479	16.16	100.0	1299.0	99.9773	4654.8214	99.9882	14267.9913	99.9963	3752.8519	99.9954	2283.8636	99.9883	2231.6494	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9048	6986.0649	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9029	9376.1643	99.9466	2072.7733	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.5884	2998.5393	0.0	Greece	0.0	1.0	1.0	1.0	0.0	0.0	0.0
GRC	2020-03-15	302.0	68.38	7.846	42.65	24574.382	20.396	83.479	16.16	99.9389	1297.4167	99.9611	4654.0556	100.0	14269.0	99.9619	3751.6667	100.0	2284.0	99.9556	2230.6667	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9296	6989.5873	100.0	4438.0	100.0	3988.0	99.975	2534.3333	100.0	2222.0	99.9204	9378.799	99.8328	2069.3069	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.8032	915.5556	99.6495	3000.3373	233.3333	Greece	0.0	0.0	0.0	0.0	0.0	0.0	1.0
GRC	2020-03-22	531.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	100.0	1299.0	99.97	4654.5	99.9767	14264.8	100.0	3753.0	100.0	2284.0	99.91	2229.3	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.92	6988.4	99.96	4436.4	99.9933	3987.5333	99.93	2532.0333	100.0	2222.0	99.8867	9373.6333	99.8533	2069.9667	100.0	550.0	100.0	1667.0	99.8933	464.4	95.38	859.2	100.0	340.0	99.84	917.8	99.7033	3003.3667	90.0	Greece	1.0	0.0	1.0	1.0	0.0	0.0	0.0
GRC	2020-03-29	612.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.6333	1289.5	99.8	4646.0	99.9667	14267.3333	99.9333	3749.0	100.0	2284.0	99.8	2226.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9667	6994.3333	100.0	4438.0	100.0	3988.0	99.9	2530.6667	100.0	2222.0	99.9667	9382.6667	99.7333	2066.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8889	3011.3333	89.4737	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRC	2020-04-05	408.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.6333	1289.5	99.8	4646.0	99.9667	14267.3333	99.9333	3749.0	100.0	2284.0	99.8	2226.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9667	6994.3333	100.0	4438.0	100.0	3988.0	99.9	2530.6667	100.0	2222.0	99.9667	9382.6667	99.7333	2066.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8889	3011.3333	-30.5556	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRC	2020-04-12	126.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.6333	1289.5	99.8	4646.0	99.9667	14267.3333	99.9333	3749.0	100.0	2284.0	99.8	2226.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9667	6994.3333	100.0	4438.0	100.0	3988.0	99.9	2530.6667	100.0	2222.0	99.9667	9382.6667	99.7333	2066.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8889	3011.3333	-52.0	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRC	2020-04-19	299.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.6333	1289.5	99.8	4646.0	99.9667	14267.3333	99.9333	3749.0	100.0	2284.0	99.8	2226.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9667	6994.3333	100.0	4438.0	100.0	3988.0	99.9	2530.6667	100.0	2222.0	99.9667	9382.6667	99.7333	2066.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8889	3011.3333	108.3333	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GRC	2020-04-26	114.0	87.96	7.846	42.65	24574.382	20.396	83.479	16.16	99.6333	1289.5	99.8	4646.0	99.9667	14267.3333	99.9333	3749.0	100.0	2284.0	99.8	2226.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9667	6994.3333	100.0	4438.0	100.0	3988.0	99.9	2530.6667	100.0	2222.0	99.9667	9382.6667	99.7333	2066.6667	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.8889	3011.3333	-48.0	Greece	1.0	0.0	0.0	0.0	0.0	0.0	0.0
