iso_code	date	total_cases	total_deaths	total_cases_per_million	total_deaths_per_million	new_cases	new_deaths	new_deaths_per_million	new_cases_per_million	stringency_index	hospital_beds_per_1k	health_expenditure_ofGDP	HealthExpenseperGDP	diabetes_prevalence	cvd_death_rate	total_smokers	gdp_per_capita	HDI	median_age	aged_65_older	population_density	population	log_population	Lineage	identity percentage for NSP1	score for NSP1	identity percentage for NSP2	score for NSP2	identity percentage for NSP3	score for NSP3	identity percentage for NSP4	score for NSP4	identity percentage for NSP5	score for NSP5	identity percentage for NSP6	score for NSP6	identity percentage for NSP7	score for NSP7	identity percentage for NSP8	score for NSP8	identity percentage for NSP9	score for NSP9	identity percentage for NSP10	score for NSP10	identity percentage for NSP11	score for NSP11	identity percentage for NSP12	score for NSP12	identity percentage for NSP13	score for NSP13	identity percentage for NSP14	score for NSP14	identity percentage for NSP15	score for NSP15	identity percentage for NSP16	score for NSP16	identity percentage for Spike	score for Spike	identity percentage for NS3	score for NS3	identity percentage for E	score for E	identity percentage for M	score for M	identity percentage for NS6	score for NS6	identity percentage for NS7a	score for NS7a	identity percentage for NS7b	score for NS7b	identity percentage for NS8	score for NS8	identity percentage for N	score for N	death_growth_rate	Country	Clade_V	Clade_GH	Clade_GR	Clade_G	Clade_O	Clade_L	Clade_S
FIN	2020-05-10	6286.0	297.0	1134.51	53.603	406.0	32.0	5.775	73.277	67.72	3.28	9.21	9.075	5.76	153.507	20.85	40585.721	0.925	42.8	21.228	18.136	5540718.0	15.528	B, B.1.36, B.1	100.0	1299.0	99.95	4653.0834	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9084	6986.1666	99.9834	4436.75	99.9834	3986.8334	100.0	2535.0	99.975	2221.5834	99.85	9372.1666	99.7333	2069.4166	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9666	3013.8334	-28.8889	Finland	0.0	1.0	0.0	1.0	0.0	1.0	0.0
FIN	2020-05-17	6568.0	306.0	1185.406	55.227	282.0	9.0	1.623	50.895	67.72	3.28	9.21	9.075	5.76	153.507	20.85	40585.721	0.925	42.8	21.228	18.136	5540718.0	15.528	B, B.1.36, B.1	100.0	1299.0	99.95	4653.0834	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9084	6986.1666	99.9834	4436.75	99.9834	3986.8334	100.0	2535.0	99.975	2221.5834	99.85	9372.1666	99.7333	2069.4166	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9666	3013.8334	-71.875	Finland	0.0	1.0	0.0	1.0	0.0	1.0	0.0
FRA	2020-01-19	3.0	0.0	0.046	0.0	3.0	0.0	0.0	0.046	10.72	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B	100.0	1299.0	99.8889	4651.0	100.0	14269.0	99.8889	3748.0	100.0	2284.0	99.8333	2227.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9667	9381.3333	99.8667	2070.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	France	0.0	0.0	0.0	0.0	1.0	1.0	0.0
FRA	2020-01-26	6.0	0.0	0.092	0.0	3.0	0.0	0.0	0.045	10.72	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B	100.0	1299.0	99.8889	4651.0	100.0	14269.0	99.8889	3748.0	100.0	2284.0	99.8333	2227.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9667	9381.3333	99.8667	2070.3333	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	France	0.0	0.0	0.0	0.0	1.0	1.0	0.0
FRA	2020-02-02	11.0	0.0	0.169	0.0	5.0	0.0	0.0	0.077	13.5	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B	100.0	1299.0	99.8	4639.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	France	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FRA	2020-02-09	11.0	1.0	0.169	0.015	0.0	1.0	0.015	0.0	13.5	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B	100.0	1299.0	99.8	4639.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	France	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FRA	2020-02-16	12.0	1.0	0.184	0.015	1.0	0.0	0.0	0.015	13.5	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B	100.0	1299.0	99.8	4639.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	France	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FRA	2020-02-23	100.0	2.0	1.532	0.031	88.0	1.0	0.015	1.349	16.67	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B	100.0	1299.0	99.9833	4655.25	99.9667	14264.0	99.9167	3750.0833	99.975	2283.25	99.9	2229.0	100.0	601.0	100.0	1439.0	99.925	819.8333	100.0	1032.0	100.0	90.0	99.975	6995.5	100.0	4438.0	100.0	3988.0	100.0	2535.0	99.9	2217.3333	99.975	9383.5	99.5083	2061.25	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	99.6667	913.1667	99.9167	3010.5833	0.0	France	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FRA	2020-03-01	716.0	10.0	9.391	0.153	616.0	8.0	0.122	9.437	29.76	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1, B	99.9905	1298.7937	99.9129	4651.7959	99.9932	14268.2687	100.0	3753.0	100.0	2284.0	99.9929	2231.7857	99.8898	600.3571	99.9898	1438.7347	100.0	821.0	100.0	1032.0	100.0	90.0	99.9024	6985.517	100.0	4438.0	99.9816	3986.6735	99.9881	2534.7063	99.9929	2221.6667	99.8791	9374.2381	99.7742	2069.9116	100.0	550.0	99.9643	1666.2857	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.95	3014.0	700.0	France	0.0	1.0	0.0	1.0	0.0	0.0	0.0
FRA	2020-03-08	4499.0	91.0	68.925	1.394	3783.0	81.0	1.242	57.955	29.76	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8667	6983.3333	99.9556	4436.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.9556	2073.2222	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.9778	3015.1111	912.5	France	0.0	1.0	0.0	1.0	0.0	0.0	0.0
FRA	2020-03-15	14459.0	562.0	221.514	8.61	9960.0	471.0	7.217	152.588	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.2, B.1, B.1.1	100.0	1299.0	99.9489	4653.6011	99.9792	14267.3293	99.9933	3752.7333	100.0	2284.0	99.98	2231.4	99.9733	600.8444	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8911	6984.6908	99.977	4436.4091	99.9933	3987.6	99.9867	2534.4556	100.0	2222.0	99.8924	9375.0458	99.74	2068.8559	100.0	550.0	100.0	1667.0	99.9822	464.8889	99.9911	900.8555	100.0	340.0	99.9567	918.675	99.9462	3013.7845	481.4815	France	0.0	1.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-03-22	37575.0	2314.0	575.655	35.451	23116.0	1752.0	26.842	354.14	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1, B.1	99.9693	1298.3565	99.9113	4651.596	99.99	14268.2827	99.9714	3751.7143	99.9332	2280.958	99.9571	2230.7143	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.8963	6984.7887	99.9942	4437.7815	99.9983	3987.8739	99.9939	2534.7347	100.0	2222.0	99.8849	9374.6723	99.762	2069.0858	100.0	550.0	100.0	1667.0	98.3571	457.0	100.0	901.0	100.0	340.0	99.9866	918.8908	99.734	3004.6681	271.9745	France	0.0	1.0	0.0	1.0	0.0	0.0	0.0
FRA	2020-03-29	68605.0	7560.0	985.668	115.82	31030.0	5246.0	52.738	475.383	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1, B.1.1	99.895	1296.725	99.88	4649.825	99.9825	14267.275	99.99	3752.55	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	99.98	3986.95	100.0	2535.0	100.0	2222.0	99.8625	9373.375	99.6875	2066.85	100.0	550.0	100.0	1667.0	100.0	465.0	99.96	900.55	100.0	340.0	99.96	918.75	99.9125	3012.625	199.4292	France	0.0	1.0	0.0	1.0	0.0	0.0	0.0
FRA	2020-04-05	93790.0	13832.0	1436.877	211.908	25185.0	6272.0	96.088	385.838	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	19.5578	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-04-12	111821.0	19323.0	1713.115	296.031	18031.0	5491.0	73.617	276.238	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-12.4522	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-04-19	124114.0	22614.0	1901.445	346.45	12293.0	3291.0	50.418	188.331	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-40.0656	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-04-26	130979.0	24760.0	2006.618	379.327	6865.0	2146.0	32.877	94.225	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-34.7919	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-05-03	138854.0	26310.0	2127.264	403.073	7875.0	1550.0	23.747	207.37	89.41	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-27.7726	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-05-10	142291.0	27643.0	2179.919	423.495	3437.0	1333.0	20.421	42.893	83.46	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-14.0	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FRA	2020-05-17	144806.0	28332.0	2218.45	434.05	2515.0	689.0	10.557	38.531	19.44	5.98	11.31	11.177	4.77	86.06	27.7	38605.671	0.891	42.0	19.718	122.578	65273512.0	17.994	B.1.1	100.0	1299.0	99.9	4650.4	99.95	14264.3	99.96	3751.2	100.0	2284.0	100.0	2232.0	100.0	601.0	99.95	1438.2	100.0	821.0	100.0	1032.0	100.0	90.0	99.87	6982.3	100.0	4438.0	99.94	3984.9	100.0	2535.0	100.0	2222.0	99.88	9373.7	100.0	2074.0	100.0	550.0	99.9	1665.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	99.86	3010.4	-48.3121	France	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-02-23	3.0	0.0	0.752	0.0	3.0	0.0	0.0	0.753	19.44	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B	100.0	1299.0	99.8	4646.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.7	2223.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	100.0	9386.0	99.6	2063.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GEO	2020-03-01	12.0	0.0	3.008	0.0	9.0	0.0	0.0	2.256	41.67	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	A.2	100.0	1299.0	100.0	4656.0	100.0	14269.0	99.9	3749.5	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6987.5	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2068.5	100.0	550.0	99.75	1662.0	100.0	465.0	100.0	901.0	100.0	340.0	99.6	912.0	99.65	2999.0	0.0	Georgia	0.0	0.0	0.0	0.0	0.0	0.0	1.0
GEO	2020-03-08	30.0	0.0	7.52	0.0	18.0	0.0	0.0	4.512	47.48	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	99.85	4647.0	100.0	14269.0	100.0	3753.0	99.9625	2282.875	99.8875	2228.625	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9375	6990.25	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.8875	9374.25	99.75	2068.125	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-03-15	49.0	0.0	12.283	0.0	19.0	0.0	0.0	4.763	61.37	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	100.0	4656.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-03-22	85.0	0.0	21.308	0.0	36.0	0.0	0.0	9.024	91.01	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	99.8	4647.0	100.0	14269.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-03-29	157.0	0.0	39.357	0.0	72.0	0.0	0.0	18.047	100.0	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1.1	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-05	242.0	3.0	60.664	0.752	85.0	3.0	0.752	21.307	100.0	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1.1	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-12	388.0	4.0	97.263	1.003	146.0	1.0	0.251	27.123	100.0	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1.1	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	-66.6667	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-19	456.0	5.0	114.309	1.253	68.0	1.0	0.251	17.045	100.0	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1.1	100.0	1299.0	99.9	4653.5	100.0	14269.0	100.0	3753.0	100.0	2284.0	99.85	2227.5	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.95	6992.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.95	9381.0	99.8	2069.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	86.8	797.0	99.75	3005.5	0.0	Georgia	0.0	0.0	1.0	1.0	0.0	0.0	0.0
GEO	2020-04-26	582.0	8.0	145.895	2.005	126.0	3.0	0.752	21.883	94.18	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	200.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-03	626.0	10.0	156.925	2.507	44.0	2.0	0.502	11.029	94.18	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-33.3333	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-10	695.0	12.0	174.221	3.008	69.0	2.0	0.502	17.297	94.18	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
GEO	2020-05-17	728.0	12.0	182.494	3.008	33.0	0.0	0.0	8.271	7.14	2.6	7.6	740.626	7.11	496.218	31.7	9745.079	0.786	38.7	14.864	65.032	3989175.0	15.199	B.1	100.0	1299.0	99.8	4647.0	99.9	14257.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	99.9	6985.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	99.6	2067.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	-100.0	Georgia	0.0	1.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-01-26	8.0	0.0	0.095	0.0	8.0	0.0	0.0	0.096	7.14	8.0	11.25	11.229	8.31	156.139	30.35	45229.245	0.939	46.6	21.453	237.016	83783945.0	18.244	B	100.0	1299.0	100.0	4656.0	99.9667	14267.3333	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-02	13.0	0.0	0.155	0.0	5.0	0.0	0.0	0.06	7.14	8.0	11.25	11.229	8.31	156.139	30.35	45229.245	0.939	46.6	21.453	237.016	83783945.0	18.244	B	100.0	1299.0	100.0	4656.0	99.9	14264.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DEU	2020-02-09	15.0	0.0	0.179	0.0	2.0	0.0	0.0	0.024	11.11	8.0	11.25	11.229	8.31	156.139	30.35	45229.245	0.939	46.6	21.453	237.016	83783945.0	18.244	B	100.0	1299.0	100.0	4656.0	99.9	14264.0	100.0	3753.0	100.0	2284.0	100.0	2232.0	100.0	601.0	100.0	1439.0	100.0	821.0	100.0	1032.0	100.0	90.0	100.0	6999.0	100.0	4438.0	100.0	3988.0	100.0	2535.0	100.0	2222.0	99.9	9376.0	100.0	2074.0	100.0	550.0	100.0	1667.0	100.0	465.0	100.0	901.0	100.0	340.0	100.0	919.0	100.0	3016.0	0.0	Germany	0.0	0.0	0.0	1.0	0.0	0.0	0.0
